NodesOrigin NodeDestination TravelTime
-55.5717476--30.9225589 -55.5408345--30.8994459 4531.6811436135295
-55.5717476--30.9225589 -55.5479583--30.8988977 4798.10669016678
-55.545014--30.9070956 -55.5408045--30.8940981 1822.9622647534104
-55.545014--30.9070956 -55.5429827--30.8975041 1386.676900805039
-55.545014--30.9070956 -55.5446627--30.9072855 39.636943148510724
-55.545014--30.9070956 -55.555358--30.8917376 2615.336709677178
-55.545014--30.9070956 -55.5367526--30.9026954 1238.359921368149
-55.545014--30.9070956 -55.5458412--30.908663 234.13374270563122
-55.545014--30.9070956 -55.5480177--30.9348957 3581.2152949695133
-55.545014--30.9070956 -55.5432647--30.9046453 319.00560813257994
-55.545014--30.9070956 -55.5387842--30.8983692 1136.0992084034435
-55.545014--30.9070956 -55.535206--30.8968925 1652.6352832194139
-55.545014--30.9070956 -55.5408345--30.8994459 1033.7197317529087
-55.545014--30.9070956 -55.5479583--30.8988977 1300.404285075916
-55.5460116--30.9089081 -55.5408045--30.8940981 2018.4035278072877
-55.5460116--30.9089081 -55.5429827--30.8975041 1581.8591570891601
-55.5460116--30.9089081 -55.5446627--30.9072855 226.94292624433234
-55.5460116--30.9089081 -55.555358--30.8917376 2810.5189659612993
-55.5460116--30.9089081 -55.5367526--30.9026954 1430.217410777692
-55.5460116--30.9089081 -55.5458412--30.908663 32.446126687211866
-55.5460116--30.9089081 -55.5480177--30.9348957 3370.026531988671
-55.5460116--30.9089081 -55.5432647--30.9046453 567.1598117776692
-55.5460116--30.9089081 -55.5387842--30.8983692 1384.2534120485327
-55.5460116--30.9089081 -55.535206--30.8968925 1847.402415303561
-55.5460116--30.9089081 -55.5408345--30.8994459 1229.1609948067862
-55.5460116--30.9089081 -55.5479583--30.8988977 1495.5865413600372
-55.5455811--30.8990752 -55.5408045--30.8940981 803.5446451270518
-55.5455811--30.8990752 -55.5429827--30.8975041 382.7108744060843
-55.5455811--30.8990752 -55.5446627--30.9072855 1238.8197660757912
-55.5455811--30.8990752 -55.555358--30.8917376 1423.4482624152977
-55.5455811--30.8990752 -55.5367526--30.9026954 1026.945120536897
-55.5455811--30.8990752 -55.5458412--30.908663 1404.2961935375074
-55.5455811--30.8990752 -55.5480177--30.9348957 4709.720530404106
-55.5455811--30.8990752 -55.5432647--30.9046453 892.0554886420267
-55.5455811--30.8990752 -55.5387842--30.8983692 881.045040456223
-55.5455811--30.8990752 -55.535206--30.8968925 1398.0367502082293
-55.5455811--30.8990752 -55.5408345--30.8994459 603.7532710766438
-55.5455811--30.8990752 -55.5479583--30.8988977 304.0490611863292
-55.5446793--30.8995444 -55.5408045--30.8940981 885.2170175439987
-55.5446793--30.8995444 -55.5429827--30.8975041 283.286060781843
-55.5446793--30.8995444 -55.5446627--30.9072855 1143.0277831717067
-55.5446793--30.8995444 -55.555358--30.8917376 1523.185984732609
-55.5446793--30.8995444 -55.5367526--30.9026954 926.2514861136832
-55.5446793--30.8995444 -55.5458412--30.908663 1308.504210633423
-55.5446793--30.8995444 -55.5480177--30.9348957 4613.9285475000215
-55.5446793--30.8995444 -55.5432647--30.9046453 796.1525704750187
-55.5446793--30.8995444 -55.5387842--30.8983692 781.6202268319817
-55.5446793--30.8995444 -55.535206--30.8968925 1298.611936583988
-55.5446793--30.8995444 -55.5408345--30.8994459 504.3284574524025
-55.5446793--30.8995444 -55.5479583--30.8988977 404.74269560954315
-55.5452564--30.900354 -55.5408045--30.8940981 990.576639011518
-55.5452564--30.900354 -55.5429827--30.8975041 388.6456822493623
-55.5452564--30.900354 -55.5446627--30.9072855 1037.6681617041877
-55.5452564--30.900354 -55.555358--30.8917376 1622.1768581040942
-55.5452564--30.900354 -55.5367526--30.9026954 1029.450464586213
-55.5452564--30.900354 -55.5458412--30.908663 1203.1445891659039
-55.5452564--30.900354 -55.5480177--30.9348957 4508.5689260325025
-55.5452564--30.900354 -55.5432647--30.9046453 690.903884270423
-55.5452564--30.900354 -55.5387842--30.8983692 886.979848299501
-55.5452564--30.900354 -55.535206--30.8968925 1403.9715580515071
-55.5452564--30.900354 -55.5408345--30.8994459 609.6880789199218
-55.5452564--30.900354 -55.5479583--30.8988977 304.6476408789865
-55.5389574--30.8950485 -55.5408045--30.8940981 206.46401867711648
-55.5389574--30.8950485 -55.5429827--30.8975041 599.2324943539588
-55.5389574--30.8950485 -55.5446627--30.9072855 1677.793870186125
-55.5389574--30.8950485 -55.555358--30.8917376 2008.7699709040924
-55.5389574--30.8950485 -55.5367526--30.9026954 1205.0617150757193
-55.5389574--30.8950485 -55.5458412--30.908663 1843.5776483326308
-55.5389574--30.8950485 -55.5480177--30.9348957 5147.966428742609
-55.5389574--30.8950485 -55.5432647--30.9046453 1319.1513189050345
-55.5389574--30.8950485 -55.5387842--30.8983692 503.0979281500557
-55.5389574--30.8950485 -55.535206--30.8968925 430.0410356597017
-55.5389574--30.8950485 -55.5408345--30.8994459 604.4855391997393
-55.5389574--30.8950485 -55.5479583--30.8988977 1285.9924299463723
-55.5389066--30.8949359 -55.5408045--30.8940981 219.85925850609667
-55.5389066--30.8949359 -55.5429827--30.8975041 612.627734182939
-55.5389066--30.8949359 -55.5446627--30.9072855 1691.1891100151056
-55.5389066--30.8949359 -55.555358--30.8917376 2022.1652107330722
-55.5389066--30.8949359 -55.5367526--30.9026954 1197.4212188943711
-55.5389066--30.8949359 -55.5458412--30.908663 1856.972888161611
-55.5389066--30.8949359 -55.5480177--30.9348957 5140.325932561262
-55.5389066--30.8949359 -55.5432647--30.9046453 1332.546558734015
-55.5389066--30.8949359 -55.5387842--30.8983692 516.2427490243381
-55.5389066--30.8949359 -55.535206--30.8968925 422.4005394783533
-55.5389066--30.8949359 -55.5408345--30.8994459 617.8807790287195
-55.5389066--30.8949359 -55.5479583--30.8988977 1299.3876697753524
-55.546678--30.9017488 -55.5408045--30.8940981 1176.7331926159413
-55.546678--30.9017488 -55.5429827--30.8975041 625.7218466212685
-55.546678--30.9017488 -55.5446627--30.9072855 870.3886345901147
-55.546678--30.9017488 -55.555358--30.8917376 1786.5289209716598
-55.546678--30.9017488 -55.5367526--30.9026954 1265.5459065951156
-55.546678--30.9017488 -55.5458412--30.908663 1035.865062051831
-55.546678--30.9017488 -55.5480177--30.9348957 4341.28939891843
-55.546678--30.9017488 -55.5432647--30.9046453 723.8208943788756
-55.546678--30.9017488 -55.5387842--30.8983692 1124.056012671407
-55.546678--30.9017488 -55.535206--30.8968925 1641.0477224234135
-55.546678--30.9017488 -55.5408345--30.8994459 846.7642432918279
-55.546678--30.9017488 -55.5479583--30.8988977 470.43342294528975
-55.5118916--30.9082721 -55.5408045--30.8940981 3344.360938116349
-55.5118916--30.9082721 -55.5429827--30.8975041 3531.239469941967
-55.5118916--30.9082721 -55.5446627--30.9072855 4112.018097449546
-55.5118916--30.9082721 -55.555358--30.8917376 4940.776946492101
-55.5118916--30.9082721 -55.5367526--30.9026954 2915.9881413452986
-55.5118916--30.9082721 -55.5458412--30.908663 4306.514897006667
-55.5118916--30.9082721 -55.5480177--30.9348957 5992.145505377961
-55.5118916--30.9082721 -55.5432647--30.9046453 3833.786803754087
-55.5118916--30.9082721 -55.5387842--30.8983692 3114.8762967339044
-55.5118916--30.9082721 -55.535206--30.8968925 2712.016423168554
-55.5118916--30.9082721 -55.5408345--30.8994459 3336.5829754840065
-55.5118916--30.9082721 -55.5479583--30.8988977 4217.9994055343805
-55.5930575--30.9093686 -55.5408045--30.8940981 6658.443517258685
-55.5930575--30.9093686 -55.5429827--30.8975041 6247.486407144502
-55.5930575--30.9093686 -55.5446627--30.9072855 6425.008867181532
-55.5930575--30.9093686 -55.555358--30.8917376 4850.975882010272
-55.5930575--30.9093686 -55.5367526--30.9026954 6893.534648750604
-55.5930575--30.9093686 -55.5458412--30.908663 6248.683300983283
-55.5930575--30.9093686 -55.5480177--30.9348957 7342.464577249755
-55.5930575--30.9093686 -55.5432647--30.9046453 6356.390335114046
-55.5930575--30.9093686 -55.5387842--30.8983692 6745.82057319464
-55.5930575--30.9093686 -55.535206--30.8968925 7262.812282946647
-55.5930575--30.9093686 -55.5408345--30.8994459 6468.528803815061
-55.5930575--30.9093686 -55.5479583--30.8988977 5563.76391972037
-55.5558523--30.887143 -55.5408045--30.8940981 1727.5997222769845
-55.5558523--30.887143 -55.5429827--30.8975041 2110.574926696826
-55.5558523--30.887143 -55.5446627--30.9072855 3364.703395672962
-55.5558523--30.887143 -55.555358--30.8917376 710.5345597045132
-55.5558523--30.887143 -55.5367526--30.9026954 2950.316172095826
-55.5558523--30.887143 -55.5458412--30.908663 3530.179823134678
-55.5558523--30.887143 -55.5480177--30.9348957 6835.604160001278
-55.5558523--30.887143 -55.5432647--30.9046453 3019.242329712807
-55.5558523--30.887143 -55.5387842--30.8983692 2238.9867373320385
-55.5558523--30.887143 -55.535206--30.8968925 2357.48345747945
-55.5558523--30.887143 -55.5408345--30.8994459 2331.6173233673853
-55.5558523--30.887143 -55.5479583--30.8988977 2027.2589600723818
-55.534571--30.8995306 -55.5408045--30.8940981 993.0482775583974
-55.534571--30.8995306 -55.5429827--30.8975041 1008.7360139189681
-55.534571--30.8995306 -55.5446627--30.9072855 1600.1642209838994
-55.534571--30.8995306 -55.555358--30.8917376 2418.273490469102
-55.534571--30.8995306 -55.5367526--30.9026954 418.47745619443845
-55.534571--30.8995306 -55.5458412--30.908663 1794.66102054102
-55.534571--30.8995306 -55.5480177--30.9348957 4435.280639503807
-55.534571--30.8995306 -55.5432647--30.9046453 1316.244049686109
-55.534571--30.8995306 -55.5387842--30.8983692 510.40184786882946
-55.534571--30.8995306 -55.535206--30.8968925 370.5585041280176
-55.534571--30.8995306 -55.5408345--30.8994459 818.043083842328
-55.534571--30.8995306 -55.5479583--30.8988977 1695.4959495113817
-55.5697864--30.8817765 -55.5408045--30.8940981 3429.003035894081
-55.5697864--30.8817765 -55.5429827--30.8975041 3614.2019073752704
-55.5697864--30.8817765 -55.5446627--30.9072855 4711.140057264146
-55.5697864--30.8817765 -55.555358--30.8917376 2210.987246392022
-55.5697864--30.8817765 -55.5367526--30.9026954 4453.943152774271
-55.5697864--30.8817765 -55.5458412--30.908663 4876.616484725862
-55.5697864--30.8817765 -55.5480177--30.9348957 8182.040821592462
-55.5697864--30.8817765 -55.5432647--30.9046453 4369.090203206846
-55.5697864--30.8817765 -55.5387842--30.8983692 3743.671635189913
-55.5697864--30.8817765 -55.535206--30.8968925 4061.059433930804
-55.5697864--30.8817765 -55.5408345--30.8994459 3835.2443040458297
-55.5697864--30.8817765 -55.5479583--30.8988977 3527.583426066956
-55.5245221--30.9024038 -55.5408045--30.8940981 1949.887819357025
-55.5245221--30.9024038 -55.5429827--30.8975041 2095.0608466251147
-55.5245221--30.9024038 -55.5446627--30.9072855 2675.8394741326942
-55.5245221--30.9024038 -55.555358--30.8917376 3504.5983231752484
-55.5245221--30.9024038 -55.5367526--30.9026954 1479.8095180284463
-55.5245221--30.9024038 -55.5458412--30.908663 2870.336273689815
-55.5245221--30.9024038 -55.5480177--30.9348957 4553.2381105357945
-55.5245221--30.9024038 -55.5432647--30.9046453 2397.608180437235
-55.5245221--30.9024038 -55.5387842--30.8983692 1678.697673417052
-55.5245221--30.9024038 -55.535206--30.8968925 1317.5433044092294
-55.5245221--30.9024038 -55.5408345--30.8994459 1900.4043521671542
-55.5245221--30.9024038 -55.5479583--30.8988977 2781.8207822175277
-55.5237502--30.9031123 -55.5408045--30.8940981 2078.680222194576
-55.5237502--30.9031123 -55.5429827--30.8975041 2223.853249462665
-55.5237502--30.9031123 -55.5446627--30.9072855 2804.6318769702452
-55.5237502--30.9031123 -55.555358--30.8917376 3633.3907260127985
-55.5237502--30.9031123 -55.5367526--30.9026954 1608.6019208659968
-55.5237502--30.9031123 -55.5458412--30.908663 2999.1286765273658
-55.5237502--30.9031123 -55.5480177--30.9348957 4682.0305133733455
-55.5237502--30.9031123 -55.5432647--30.9046453 2526.4005832747857
-55.5237502--30.9031123 -55.5387842--30.8983692 1807.4900762546029
-55.5237502--30.9031123 -55.535206--30.8968925 1446.3357072467804
-55.5237502--30.9031123 -55.5408345--30.8994459 2029.1967550047048
-55.5237502--30.9031123 -55.5479583--30.8988977 2910.6131850550782
-55.5235796--30.9025453 -55.5408045--30.8940981 2041.3525723577122
-55.5235796--30.9025453 -55.5429827--30.8975041 2186.525599625802
-55.5235796--30.9025453 -55.5446627--30.9072855 2767.304227133382
-55.5235796--30.9025453 -55.555358--30.8917376 3596.0630761759353
-55.5235796--30.9025453 -55.5367526--30.9026954 1571.2742710291336
-55.5235796--30.9025453 -55.5458412--30.908663 2961.8010266905026
-55.5235796--30.9025453 -55.5480177--30.9348957 4644.702863536481
-55.5235796--30.9025453 -55.5432647--30.9046453 2489.0729334379225
-55.5235796--30.9025453 -55.5387842--30.8983692 1770.1624264177397
-55.5235796--30.9025453 -55.535206--30.8968925 1409.0080574099168
-55.5235796--30.9025453 -55.5408345--30.8994459 1991.8691051678416
-55.5235796--30.9025453 -55.5479583--30.8988977 2873.285535218215
-55.5236724--30.9028359 -55.5408045--30.8940981 2068.907884669969
-55.5236724--30.9028359 -55.5429827--30.8975041 2214.0809119380583
-55.5236724--30.9028359 -55.5446627--30.9072855 2794.8595394456383
-55.5236724--30.9028359 -55.555358--30.8917376 3623.6183884881916
-55.5236724--30.9028359 -55.5367526--30.9026954 1598.82958334139
-55.5236724--30.9028359 -55.5458412--30.908663 2989.356339002759
-55.5236724--30.9028359 -55.5480177--30.9348957 4672.258175848738
-55.5236724--30.9028359 -55.5432647--30.9046453 2516.628245750179
-55.5236724--30.9028359 -55.5387842--30.8983692 1797.717738729996
-55.5236724--30.9028359 -55.535206--30.8968925 1436.5633697221735
-55.5236724--30.9028359 -55.5408345--30.8994459 2019.4244174800979
-55.5236724--30.9028359 -55.5479583--30.8988977 2900.8408475304714
-55.5445544--30.9241041 -55.5408045--30.8940981 3932.2361882462837
-55.5445544--30.9241041 -55.5429827--30.8975041 3495.691817528156
-55.5445544--30.9241041 -55.5446627--30.9072855 2195.4466674792952
-55.5445544--30.9241041 -55.555358--30.8917376 4724.351626400295
-55.5445544--30.9241041 -55.5367526--30.9026954 3157.190807746188
-55.5445544--30.9241041 -55.5458412--30.908663 2000.949867922175
-55.5445544--30.9241041 -55.5480177--30.9348957 1429.9540676253591
-55.5445544--30.9241041 -55.5432647--30.9046453 2498.6981123483847
-55.5445544--30.9241041 -55.5387842--30.8983692 3315.7917126192483
-55.5445544--30.9241041 -55.535206--30.8968925 3753.945825301194
-55.5445544--30.9241041 -55.5408345--30.8994459 3142.993655245782
-55.5445544--30.9241041 -55.5479583--30.8988977 3409.419201799033
-55.5579279--30.9041173 -55.5408045--30.8940981 2583.6598620169766
-55.5579279--30.9041173 -55.5429827--30.8975041 2168.353001038328
-55.5579279--30.9041173 -55.5446627--30.9072855 1614.0148764878193
-55.5579279--30.9041173 -55.555358--30.8917376 1795.5288235611115
-55.5579279--30.9041173 -55.5367526--30.9026954 2807.8178680928536
-55.5579279--30.9041173 -55.5458412--30.908663 1629.3476819118732
-55.5579279--30.9041173 -55.5480177--30.9348957 4905.281084443963
-55.5579279--30.9041173 -55.5432647--30.9046453 1888.4635548572846
-55.5579279--30.9041173 -55.5387842--30.8983692 2666.6871670884666
-55.5579279--30.9041173 -55.535206--30.8968925 3183.6788768404726
-55.5579279--30.9041173 -55.5408345--30.8994459 2389.3953977088872
-55.5579279--30.9041173 -55.5479583--30.8988977 1481.593065445914
-55.5461759--30.8901465 -55.5408045--30.8940981 728.9182708049514
-55.5461759--30.8901465 -55.5429827--30.8975041 1317.6438636855678
-55.5461759--30.8901465 -55.5446627--30.9072855 2573.075544135313
-55.5461759--30.8901465 -55.555358--30.8917376 1258.7487453736746
-55.5461759--30.8901465 -55.5367526--30.9026954 2101.490229478439
-55.5461759--30.8901465 -55.5458412--30.908663 2738.551971597029
-55.5461759--30.8901465 -55.5480177--30.9348957 6043.97630846363
-55.5461759--30.8901465 -55.5432647--30.9046453 2226.311266701549
-55.5461759--30.8901465 -55.5387842--30.8983692 1429.6108094433082
-55.5461759--30.8901465 -55.535206--30.8968925 1312.454269155983
-55.5461759--30.8901465 -55.5408345--30.8994459 1531.2488394476898
-55.5461759--30.8901465 -55.5479583--30.8988977 1239.3875215381747
-55.5467496--30.8892602 -55.5408045--30.8940981 841.6665366390625
-55.5467496--30.8892602 -55.5429827--30.8975041 1430.392129519679
-55.5467496--30.8892602 -55.5446627--30.9072855 2685.823809969425
-55.5467496--30.8892602 -55.555358--30.8917376 1213.5984035086155
-55.5467496--30.8892602 -55.5367526--30.9026954 2214.23849531255
-55.5467496--30.8892602 -55.5458412--30.908663 2851.300237431141
-55.5467496--30.8892602 -55.5480177--30.9348957 6156.724574297741
-55.5467496--30.8892602 -55.5432647--30.9046453 2339.0595325356603
-55.5467496--30.8892602 -55.5387842--30.8983692 1542.3590752774192
-55.5467496--30.8892602 -55.535206--30.8968925 1425.2025349900941
-55.5467496--30.8892602 -55.5408345--30.8994459 1643.997105281801
-55.5467496--30.8892602 -55.5479583--30.8988977 1352.135787372286
-55.5316347--30.9064951 -55.5408045--30.8940981 1929.811257689506
-55.5316347--30.9064951 -55.5429827--30.8975041 1709.3195149388673
-55.5316347--30.9064951 -55.5446627--30.9072855 1728.191102766571
-55.5316347--30.9064951 -55.555358--30.8917376 2972.64751012194
-55.5316347--30.9064951 -55.5367526--30.9026954 740.2348475289734
-55.5316347--30.9064951 -55.5458412--30.908663 1922.6879023236916
-55.5316347--30.9064951 -55.5480177--30.9348957 3590.4240203321606
-55.5316347--30.9064951 -55.5432647--30.9046453 1455.9881013522913
-55.5316347--30.9064951 -55.5387842--30.8983692 1372.9359654945717
-55.5316347--30.9064951 -55.535206--30.8968925 1307.321484259126
-55.5316347--30.9064951 -55.5408345--30.8994459 1342.0676369012467
-55.5316347--30.9064951 -55.5479583--30.8988977 2071.2290292522
-55.52657--30.8996676 -55.5408045--30.8940981 1617.7955632678113
-55.52657--30.8996676 -55.5429827--30.8975041 1935.4622761954017
-55.52657--30.8996676 -55.5446627--30.9072855 2516.2409037029815
-55.52657--30.8996676 -55.555358--30.8917376 3344.999752745535
-55.52657--30.8996676 -55.5367526--30.9026954 1320.2109475987334
-55.52657--30.8996676 -55.5458412--30.908663 2710.737703260102
