Node Population Gap_0 Gap_200 Gap_400 Gap_600 Gap_800 Gap_1000 Gap_1200 Gap_1400 Gap_1600 Gap_1800 Gap_2000 Gap_2200 Gap_2400 Gap_2600 Gap_2800 Gap_3000 Gap_3200 Gap_3400 Gap_3600 Gap_3800 Gap_4000 Gap_4200 Gap_4400 Gap_4600 Gap_4800 Gap_5000
-55.5331223--30.9084735 0 1 1 1 1 1 1 3 3 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.534541--30.9103309 0 1 1 1 1 1 1 2 5 5 8 9 9 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5343996--30.9104012 0 1 1 1 1 1 1 2 5 5 8 9 9 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5328637--30.9080111 0 1 1 1 1 1 1 2 6 8 9 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5323949--30.9071769 0 1 1 1 1 1 1 2 6 6 10 12 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5351833--30.9110489 0 1 1 1 1 1 1 4 5 5 8 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5349627--30.9111842 0 1 1 1 1 1 1 3 5 5 8 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5349627--30.9111842 0 1 1 1 1 1 1 3 5 5 8 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5335964--30.9092707 0 1 1 1 1 1 1 2 4 8 8 9 11 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5334335--30.9087619 0 1 1 1 1 1 1 3 3 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5335964--30.9092707 0 1 1 1 1 1 1 2 4 8 8 9 11 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5333483--30.908805 0 1 1 1 1 1 1 3 3 8 9 9 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5334934--30.9044205 106 1 1 1 1 3 4 4 6 12 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5309567--30.9047626 76 1 1 1 1 1 2 4 4 7 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5314898--30.9044492 78 1 1 1 1 1 3 4 4 9 9 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5318382--30.906381 68 1 1 1 1 1 1 4 5 6 10 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5320269--30.9052075 59 1 1 1 1 1 4 4 4 7 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5331845--30.9035052 0 1 1 1 1 3 4 4 8 9 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5309567--30.9047626 0 1 1 1 1 1 2 4 4 7 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5314898--30.9044492 0 1 1 1 1 1 3 4 4 9 9 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5318382--30.906381 0 1 1 1 1 1 1 4 5 6 10 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5312613--30.9056073 0 1 1 1 1 1 1 4 5 7 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5314898--30.9044492 0 1 1 1 1 1 3 4 4 9 9 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5316347--30.9064951 0 1 1 1 1 1 1 4 5 6 9 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5316347--30.9064951 0 1 1 1 1 1 1 4 5 6 9 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5310704--30.9057103 0 1 1 1 1 1 1 4 5 6 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5311917--30.9056459 0 1 1 1 1 1 1 4 5 7 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5349883--30.9036204 176 1 1 1 1 4 4 5 8 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5333179--30.9055849 33 1 1 1 1 1 3 4 6 10 12 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5338817--30.9042033 146 1 1 1 1 3 4 4 6 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5379218--30.9042288 62 1 1 1 1 4 6 9 9 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5374016--30.903419 52 1 1 1 3 4 5 9 10 11 12 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5370377--30.9047107 76 1 1 1 1 3 5 8 9 11 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5367496--30.9043321 119 1 1 1 1 3 5 5 9 11 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5367496--30.9043321 65 1 1 1 1 3 5 5 9 11 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5307858--30.905026 0 1 1 1 1 1 2 4 4 6 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.53083--30.9045991 0 1 1 1 1 1 2 4 4 7 9 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14
-55.5306689--30.9048081 0 1 1 1 1 1 2 4 4 6 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5299926--30.9041042 0 1 1 1 1 1 2 3 4 8 9 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14
-55.5294666--30.9031481 88 1 1 1 1 1 2 3 4 6 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14
-55.5291885--30.9028345 0 1 1 1 1 1 2 3 4 5 8 9 11 12 12 12 13 13 13 13 14 14 14 14 14 14 14
-55.5302822--30.9043148 34 1 1 1 1 1 2 4 4 7 9 10 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14
-55.5304458--30.9045485 78 1 1 1 1 1 2 4 4 6 9 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14
-55.5305012--30.9049473 0 1 1 1 1 1 1 4 4 5 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5291885--30.9028345 20 1 1 1 1 1 2 3 4 5 8 9 11 12 12 12 13 13 13 13 14 14 14 14 14 14 14
-55.533038--30.9025011 57 1 1 1 2 3 4 5 7 8 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5329696--30.9025346 0 1 1 1 2 3 4 5 7 8 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5331252--30.903417 0 1 1 1 1 3 4 4 8 9 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5304458--30.9045485 0 1 1 1 1 1 2 4 4 6 9 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14
-55.5312859--30.9041936 0 1 1 1 1 1 2 4 4 7 9 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14
-55.5292204--30.9017582 145 1 1 1 1 1 2 3 4 7 7 9 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14
-55.5258063--30.9018602 0 1 1 1 1 1 1 1 3 3 5 7 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14
-55.5272674--30.9000766 203 1 1 1 1 1 1 2 3 6 6 7 8 8 12 12 12 13 13 13 13 13 13 14 14 14 14
-55.5265613--30.9004221 221 1 1 1 1 1 1 1 3 4 6 7 7 9 12 12 12 12 13 13 13 13 13 14 14 14 14
-55.5245221--30.9024038 118 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5244101--30.9018877 0 1 1 1 1 1 1 1 1 3 5 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5248653--30.9015796 0 1 1 1 1 1 1 1 2 3 5 6 8 9 11 12 12 12 13 13 13 13 14 14 14 14 14
-55.5246331--30.9017035 0 1 1 1 1 1 1 1 1 3 5 6 8 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5280106--30.902431 0 1 1 1 1 1 1 2 3 4 7 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14
-55.5327629--30.9022271 0 1 1 1 2 3 4 6 7 8 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5327767--30.9015761 0 1 1 1 1 3 4 6 7 8 10 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5322304--30.9023341 82 1 1 1 2 3 4 4 7 8 11 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5299791--30.9021561 84 1 1 1 1 1 2 4 4 7 8 9 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14
-55.5310108--30.9023015 55 1 1 1 1 2 3 4 6 7 8 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14
-55.5317022--30.9018898 0 1 1 1 1 2 4 4 7 8 8 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5241892--30.9003404 59 1 1 1 1 1 1 1 1 2 3 6 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5213601--30.899645 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 8 9 12 12 12 12 13 13 13 14 14 14
-55.5213503--30.8987775 0 1 1 1 1 1 1 1 1 1 2 3 4 6 7 8 9 12 12 12 12 13 13 13 13 14 14
-55.52657--30.8996676 0 1 1 1 1 1 1 1 3 4 6 7 7 8 12 12 12 12 13 13 13 13 13 13 14 14 14
-55.5248659--30.9039028 0 1 1 1 1 1 1 1 1 2 4 5 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5246688--30.9039418 0 1 1 1 1 1 1 1 1 2 4 5 7 9 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5245353--30.9049911 59 1 1 1 1 1 1 1 1 2 3 4 6 8 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5251238--30.9034725 0 1 1 1 1 1 1 1 1 3 4 5 8 9 10 12 12 12 13 13 13 13 14 14 14 14 14
-55.5246688--30.9039418 0 1 1 1 1 1 1 1 1 2 4 5 7 9 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5237502--30.9031123 121 1 1 1 1 1 1 1 1 1 3 5 6 8 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5235796--30.9025453 131 1 1 1 1 1 1 1 1 2 3 5 7 8 9 11 12 12 12 13 13 13 13 14 14 14 14
-55.5241423--30.9016791 0 1 1 1 1 1 1 1 1 3 5 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5241423--30.9016791 0 1 1 1 1 1 1 1 1 3 5 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5200848--30.9030656 70 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 7 9 9 12 12 12 13 13 13 13 14
-55.5212398--30.9022122 87 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 13 14 14 14
-55.5198073--30.9023665 0 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14 14
-55.5219947--30.9020926 0 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 12 13 13 13 14 14 14 14
-55.5176783--30.9029441 20 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14
-55.5177495--30.9018213 22 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 8 9 12 12 12 12 13 13 13 14
-55.5181888--30.9035571 0 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 13 14
-55.5177423--30.9030119 0 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14
-55.5200219--30.9016392 42 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14 14
-55.5218332--30.9010483 160 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 13 14 14 14
-55.5245083--30.9054231 0 1 1 1 1 1 1 1 1 2 2 4 4 8 9 11 12 12 12 13 13 13 14 14 14 14 14
-55.5239678--30.9055518 32 1 1 1 1 1 1 1 1 2 2 4 4 8 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5235791--30.9063384 22 1 1 1 1 1 1 1 1 1 2 4 4 8 9 11 12 12 12 13 13 13 14 14 14 14 14
-55.5240559--30.9056663 25 1 1 1 1 1 1 1 1 2 2 4 4 8 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5230353--30.9055914 52 1 1 1 1 1 1 1 1 1 2 3 4 8 8 9 12 12 12 12 13 13 13 14 14 14 14
-55.5233109--30.9046373 46 1 1 1 1 1 1 1 1 1 2 4 5 8 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5231603--30.9065635 40 1 1 1 1 1 1 1 1 1 2 3 4 7 9 10 12 12 12 12 13 13 13 14 14 14 14
-55.5232594--30.9059123 36 1 1 1 1 1 1 1 1 1 2 3 4 7 9 10 12 12 12 12 13 13 13 14 14 14 14
-55.5402668--30.9094666 0 1 1 1 2 3 5 5 7 8 9 10 10 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5402668--30.9094666 0 1 1 1 2 3 5 5 7 8 9 10 10 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.515115--30.9093095 292 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 4 6 9 12 12 12 12 12 13 13
-55.5136034--30.9066075 24 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 12 13 13
-55.5118746--30.9081556 26 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13
-55.5146279--30.9071796 129 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 8 8 9 12 12 12 12 13 13
-55.5129945--30.9086112 28 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 8 9 9 12 12 12 12 13
-55.5129837--30.9072895 51 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 9 11 12 12 12 13 13
-55.5118916--30.9082721 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13
-55.5118746--30.9081556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13
-55.5118746--30.9081556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13
-55.5103696--30.9098063 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12
-55.5136034--30.9066075 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 12 13 13
-55.5136034--30.9066075 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 12 13 13
-55.5118916--30.9082721 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13
-55.5121418--30.9057382 145 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 8 9 9 12 12 12 13 13
-55.510825--30.9052221 24 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 6 8 9 11 12 12 12 13
-55.5177226--30.906379 120 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 6 8 9 12 12 12 12 13 13
-55.5190064--30.9073001 63 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 5 9 12 12 12 12 12 13 13 14 14
-55.5197681--30.9082019 83 1 1 1 1 1 1 1 1 1 1 1 1 2 4 5 9 11 12 12 12 12 13 13 14 14 14
-55.5220626--30.9051005 86 1 1 1 1 1 1 1 1 1 2 3 4 7 8 9 11 12 12 12 13 13 13 14 14 14 14
-55.5151861--30.9064033 238 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 8 9 10 12 12 12 13 13 13
-55.5174616--30.9056824 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 9 11 12 12 12 13 13
-55.5150674--30.904955 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 7 9 9 12 12 12 13 13 13 13
-55.5375807--30.9054896 0 1 1 1 1 2 5 8 10 10 12 12 12 12 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5380289--30.9063371 0 1 1 1 1 2 6 7 9 10 10 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5380289--30.9063371 68 1 1 1 1 2 6 7 9 10 10 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5387049--30.9070514 0 1 1 1 1 3 4 7 9 10 10 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5385712--30.9071145 68 1 1 1 1 3 4 7 9 9 10 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5392492--30.9078386 0 1 1 1 1 4 4 7 8 9 10 10 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5389265--30.9090781 71 1 1 1 1 3 5 5 7 8 9 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5380289--30.9063371 0 1 1 1 1 2 6 7 9 10 10 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5340998--30.8976512 0 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5340998--30.8976512 32 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5335463--30.8994685 0 1 1 1 3 3 6 7 7 8 10 11 12 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5335463--30.8994685 29 1 1 1 3 3 6 7 7 8 10 11 12 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5330825--30.9007331 0 1 1 1 2 3 4 7 7 8 10 12 12 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5330825--30.9007331 39 1 1 1 2 3 4 7 7 8 10 12 12 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5328399--30.9019683 66 1 1 1 2 3 4 7 7 8 12 12 12 12 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.535206--30.8968925 0 1 1 2 3 6 6 7 8 9 11 11 11 13 13 13 13 13 13 13 13 13 13 14 14 14 14
-55.5339002--30.8975186 0 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5343041--30.8973498 0 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 13 14 14 14 14
-55.5371644--30.8960998 26 1 2 3 5 6 7 8 9 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.535206--30.8968925 0 1 1 2 3 6 6 7 8 9 11 11 11 13 13 13 13 13 13 13 13 13 13 14 14 14 14
-55.5368986--30.8959583 0 1 2 3 5 5 7 8 8 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.5368986--30.8959583 0 1 2 3 5 5 7 8 8 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.5368986--30.8959583 0 1 2 3 5 5 7 8 8 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.536995--30.8958648 0 1 2 3 5 5 7 8 8 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.545834--30.9102302 8 1 1 2 2 3 4 4 6 8 9 10 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5455606--30.9114488 80 1 1 1 2 2 4 4 4 7 8 10 10 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5496532--30.9057094 220 1 1 1 1 4 4 4 6 8 10 11 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5480935--30.9069514 0 1 1 1 3 3 3 5 6 8 10 12 12 13 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5465247--30.9073987 131 1 1 3 3 3 4 6 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5469017--30.9079305 23 1 1 3 3 3 3 6 7 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5466239--30.9087045 0 1 1 2 3 3 3 6 7 9 10 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14 14
-55.5460145--30.9091185 0 1 1 2 3 3 3 6 7 8 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5460116--30.9089081 0 1 1 2 3 3 3 6 7 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.545014--30.9070956 0 1 2 3 3 3 5 6 9 10 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5465247--30.9073987 3 1 1 3 3 3 4 6 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.544582--30.9071927 0 1 2 3 3 3 5 7 8 10 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5449403--30.9069924 0 1 2 3 3 3 5 6 9 10 12 12 12 12 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.545061--30.9035912 173 1 1 1 5 6 7 10 11 11 11 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5519412--30.9034099 0 1 1 1 1 2 4 4 5 8 10 10 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5531285--30.9026296 0 1 1 1 1 1 3 4 4 6 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5592822--30.8972029 0 1 1 1 1 1 1 1 2 2 2 4 6 9 10 11 12 12 13 13 13 13 13 13 13 13 13
-55.5592496--30.9021577 0 1 1 1 1 1 1 1 1 2 5 5 5 7 9 10 12 13 13 13 13 13 13 13 14 14 14
-55.5170955--30.9021874 42 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 8 9 9 12 12 12 13 13 13 13 14
-55.5392561--30.8944166 0 1 2 4 5 6 6 7 9 9 11 12 12 12 12 12 13 13 13 13 13 13 13 13 13 14 14
-55.5380945--30.8955669 0 1 2 4 5 6 6 8 9 11 11 11 12 12 12 13 13 13 13 13 13 13 13 13 13 14 14
-55.5371127--30.8959871 0 1 2 3 5 5 7 8 9 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 14 14 14
-55.5817781--30.9111452 12 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5809131--30.8781332 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 5 7
-55.5804745--30.8795098 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 6
-55.5899077--30.8820738 22 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5887056--30.8777977 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5904498--30.8886136 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.587416--30.8809608 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5431428--30.9303406 91 1 1 1 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13 13
-55.5389991--30.9307791 45 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 4 4 5 6 6 7 8 10 11 11 13
-55.5549742--30.9359208 0 1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 6 6 7 8 10
-55.5549742--30.9359208 30 1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 6 6 7 8 10
-55.560336--30.9346564 17 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8
-55.5620258--30.8806178 59 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 12 12 12 12
-55.5615538--30.8808728 26 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 7 7 8 8 10 10 12 12 12 12
-55.5605884--30.880881 26 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 11 12 12 12 12
-55.5340705--30.89747 0 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5339002--30.8975186 0 1 1 2 2 5 6 7 7 8 11 11 11 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5237502--30.9031123 16 1 1 1 1 1 1 1 1 1 3 5 6 8 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5231865--30.9030674 44 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5233832--30.9033479 47 1 1 1 1 1 1 1 1 1 3 4 6 7 9 9 12 12 12 13 13 13 13 14 14 14 14
-55.5380234--30.9125881 0 1 1 1 1 1 2 3 4 5 6 8 9 10 12 13 13 13 13 14 14 14 14 14 14 14 14
-55.538469--30.9132197 0 1 1 1 1 1 2 3 4 5 6 7 10 10 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5389888--30.9138366 0 1 1 1 1 1 2 3 4 4 6 6 9 10 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5392561--30.8944166 0 1 2 4 5 6 6 7 9 9 11 12 12 12 12 12 13 13 13 13 13 13 13 13 13 14 14
-55.5389066--30.8949359 0 1 1 4 4 6 6 8 9 9 11 12 12 12 12 13 13 13 13 13 13 13 13 13 13 14 14
-55.5408045--30.8940981 0 2 2 2 4 5 6 7 7 9 11 12 12 12 12 12 12 13 13 13 13 13 13 13 13 13 14
-55.5605884--30.880881 25 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 11 12 12 12 12
-55.5769532--30.8791892 35 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 7 8 8
-55.5606878--30.8904613 84 1 1 1 1 1 1 1 1 1 2 2 2 4 6 8 11 12 12 12 12 12 12 13 13 13 13
-55.5762463--30.8805994 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 4 6
-55.5765811--30.9269481 47 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 6
-55.5757697--30.9247706 64 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 5 6 8
-55.5718549--30.8858123 15 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 5 8 8 9 10 12
-55.5706693--30.8853429 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 6 8 8 9 11 12
-55.5222646--30.9039849 23 1 1 1 1 1 1 1 1 1 2 3 5 6 8 9 11 12 12 12 13 13 13 13 14 14 14
-55.5228682--30.9047004 71 1 1 1 1 1 1 1 1 1 2 4 5 7 8 9 12 12 12 12 13 13 13 14 14 14 14
-55.579792--30.8760531 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4
-55.556973--30.8887207 74 1 1 1 1 1 1 1 1 1 2 5 6 8 8 10 10 12 12 12 12 12 12 12 13 13 13
-55.5584378--30.8890179 101 1 1 1 1 1 1 1 1 1 1 4 6 7 8 10 10 12 12 12 12 12 12 12 13 13 13
-55.5590475--30.8881687 114 1 1 1 1 1 1 1 1 1 1 2 4 7 7 8 10 10 12 12 12 12 12 12 13 13 13
