codcomp,dpto,secc,segm,zona,codloc,nomdpto,nomloc,V_TOT,x,V_TOT_DES,V_PAR,V_PAR_OC,V_PAR_MA,V_PAR_DES,V_COL,V_COL_OC,V_COL_DES,H_TOT,H_PAR,H_PAR_MA,H_COL,P_TOT,P_TOT_HOM,P_TOT_MUJ,P_TOT_PAR,P_HOM_PAR,P_MUJ_PAR,P_TOT_MA,P_HOM_MA,P_MUJ_MA,P_TOT_COL,P_HOM_COL,P_MUJ_COL,BARRIO85,COD_BARRIO,SECPOL_10,CCZ10,CCZ04
1301014002,13,1,14,2,13220,RIVERA,RIVERA,23,21,2,23,21,0,2,0,0,0,21,21,0,0,68,27,41,68,27,41,0,0,0,0,0,0, ,0,1,0,0
1301014003,13,1,14,3,13220,RIVERA,RIVERA,20,17,3,20,17,0,3,0,0,0,17,17,0,0,40,18,22,40,18,22,0,0,0,0,0,0, ,0,1,0,0
1301014004,13,1,14,4,13220,RIVERA,RIVERA,28,22,6,28,22,0,6,0,0,0,22,22,0,0,73,34,39,73,34,39,0,0,0,0,0,0, ,0,1,0,0
1301014005,13,1,14,5,13220,RIVERA,RIVERA,23,18,5,23,18,0,5,0,0,0,18,18,0,0,48,22,26,48,22,26,0,0,0,0,0,0, ,0,1,0,0
1301014006,13,1,14,6,13220,RIVERA,RIVERA,34,28,6,34,28,0,6,0,0,0,28,28,0,0,83,40,43,83,40,43,0,0,0,0,0,0, ,0,1,0,0
1301014007,13,1,14,7,13220,RIVERA,RIVERA,30,25,5,30,25,0,5,0,0,0,26,26,0,0,57,28,29,57,28,29,0,0,0,0,0,0, ,0,1,0,0
1301014008,13,1,14,8,13220,RIVERA,RIVERA,28,27,1,28,27,0,1,0,0,0,27,27,0,0,81,37,44,81,37,44,0,0,0,0,0,0, ,0,1,0,0
1301014009,13,1,14,9,13220,RIVERA,RIVERA,24,21,3,24,21,0,3,0,0,0,22,22,0,0,52,30,22,52,30,22,0,0,0,0,0,0, ,0,1,0,0
1301014010,13,1,14,10,13220,RIVERA,RIVERA,14,14,0,14,14,0,0,0,0,0,15,15,0,0,42,24,18,42,24,18,0,0,0,0,0,0, ,0,1,0,0
1301014011,13,1,14,11,13220,RIVERA,RIVERA,32,29,3,32,29,0,3,0,0,0,29,29,0,0,85,42,43,85,42,43,0,0,0,0,0,0, ,0,1,0,0
1301014012,13,1,14,12,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,4,4,0,4,4,0,0,0,0,0,0,0, ,0,1,0,0
1301014013,13,1,14,13,13220,RIVERA,RIVERA,53,49,4,53,49,0,4,0,0,0,50,50,0,0,154,79,75,154,79,75,0,0,0,0,0,0, ,0,1,0,0
1301014015,13,1,14,15,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014016,13,1,14,16,13220,RIVERA,RIVERA,30,28,2,30,28,0,2,0,0,0,29,29,0,0,78,38,40,78,38,40,0,0,0,0,0,0, ,0,1,0,0
1301014017,13,1,14,17,13220,RIVERA,RIVERA,28,27,1,28,27,0,1,0,0,0,27,27,0,0,64,25,39,64,25,39,0,0,0,0,0,0, ,0,1,0,0
1301014018,13,1,14,18,13220,RIVERA,RIVERA,28,28,0,28,28,0,0,0,0,0,28,28,0,0,81,31,50,81,31,50,0,0,0,0,0,0, ,0,1,0,0
1301014019,13,1,14,19,13220,RIVERA,RIVERA,81,74,7,81,74,0,7,0,0,0,76,76,0,0,202,95,107,202,95,107,0,0,0,0,0,0, ,0,1,0,0
1301014020,13,1,14,20,13220,RIVERA,RIVERA,36,30,6,36,30,0,6,0,0,0,30,30,0,0,82,36,46,82,36,46,0,0,0,0,0,0, ,0,1,0,0
1301014021,13,1,14,21,13220,RIVERA,RIVERA,60,54,6,60,54,0,6,0,0,0,54,54,0,0,150,71,79,150,71,79,0,0,0,0,0,0, ,0,1,0,0
1301014022,13,1,14,22,13220,RIVERA,RIVERA,34,33,1,34,33,0,1,0,0,0,35,35,0,0,94,45,49,94,45,49,0,0,0,0,0,0, ,0,1,0,0
1301014023,13,1,14,23,13220,RIVERA,RIVERA,25,19,6,25,19,0,6,0,0,0,22,22,0,0,54,24,30,54,24,30,0,0,0,0,0,0, ,0,1,0,0
1301014400,13,1,14,400,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014401,13,1,14,401,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014402,13,1,14,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014403,13,1,14,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014404,13,1,14,404,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014405,13,1,14,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014406,13,1,14,406,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014407,13,1,14,407,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014408,13,1,14,408,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014409,13,1,14,409,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014410,13,1,14,410,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014411,13,1,14,411,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014412,13,1,14,412,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014413,13,1,14,413,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301014414,13,1,14,414,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014415,13,1,14,415,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014416,13,1,14,416,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014417,13,1,14,417,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301014600,13,1,14,600,13220,RIVERA,RIVERA,41,38,3,41,38,0,3,0,0,0,39,39,0,0,107,52,55,107,52,55,0,0,0,0,0,0, ,0,1,0,0
1301017001,13,1,17,1,13220,RIVERA,RIVERA,29,27,2,29,27,0,2,0,0,0,28,28,0,0,77,33,44,77,33,44,0,0,0,0,0,0, ,0,1,0,0
1301017002,13,1,17,2,13220,RIVERA,RIVERA,21,19,2,21,19,0,2,0,0,0,19,19,0,0,52,26,26,52,26,26,0,0,0,0,0,0, ,0,1,0,0
1301017003,13,1,17,3,13220,RIVERA,RIVERA,24,22,2,24,22,0,2,0,0,0,25,25,0,0,66,32,34,66,32,34,0,0,0,0,0,0, ,0,1,0,0
1301017004,13,1,17,4,13220,RIVERA,RIVERA,14,14,0,14,14,0,0,0,0,0,15,15,0,0,38,18,20,38,18,20,0,0,0,0,0,0, ,0,1,0,0
1301017005,13,1,17,5,13220,RIVERA,RIVERA,31,27,4,31,27,0,4,0,0,0,27,27,0,0,70,34,36,70,34,36,0,0,0,0,0,0, ,0,1,0,0
1301017006,13,1,17,6,13220,RIVERA,RIVERA,27,26,1,27,26,0,1,0,0,0,26,26,0,0,67,27,40,67,27,40,0,0,0,0,0,0, ,0,1,0,0
1301017007,13,1,17,7,13220,RIVERA,RIVERA,50,41,9,50,41,0,9,0,0,0,43,43,0,0,94,43,51,94,43,51,0,0,0,0,0,0, ,0,1,0,0
1301017008,13,1,17,8,13220,RIVERA,RIVERA,38,35,3,38,35,0,3,0,0,0,36,36,0,0,95,39,56,95,39,56,0,0,0,0,0,0, ,0,1,0,0
1301017009,13,1,17,9,13220,RIVERA,RIVERA,33,29,4,33,29,0,4,0,0,0,29,29,0,0,82,38,44,82,38,44,0,0,0,0,0,0, ,0,1,0,0
1301017010,13,1,17,10,13220,RIVERA,RIVERA,27,22,5,27,22,0,5,0,0,0,22,22,0,0,56,27,29,56,27,29,0,0,0,0,0,0, ,0,1,0,0
1301017011,13,1,17,11,13220,RIVERA,RIVERA,33,31,2,33,31,0,2,0,0,0,31,31,0,0,97,44,53,97,44,53,0,0,0,0,0,0, ,0,1,0,0
1301017012,13,1,17,12,13220,RIVERA,RIVERA,38,32,6,38,32,0,6,0,0,0,32,32,0,0,66,34,32,66,34,32,0,0,0,0,0,0, ,0,1,0,0
1301017013,13,1,17,13,13220,RIVERA,RIVERA,28,23,5,27,23,0,4,1,0,1,23,23,0,0,55,25,30,55,25,30,0,0,0,0,0,0, ,0,1,0,0
1301017014,13,1,17,14,13220,RIVERA,RIVERA,30,21,9,30,21,0,9,0,0,0,21,21,0,0,63,31,32,63,31,32,0,0,0,0,0,0, ,0,1,0,0
1301017015,13,1,17,15,13220,RIVERA,RIVERA,22,21,1,22,21,0,1,0,0,0,21,21,0,0,46,21,25,46,21,25,0,0,0,0,0,0, ,0,1,0,0
1301017016,13,1,17,16,13220,RIVERA,RIVERA,34,34,0,33,33,0,0,1,1,0,35,35,0,0,80,40,40,80,40,40,0,0,0,0,0,0, ,0,1,0,0
1301017017,13,1,17,17,13220,RIVERA,RIVERA,33,32,1,33,32,0,1,0,0,0,32,32,0,0,70,35,35,70,35,35,0,0,0,0,0,0, ,0,1,0,0
1301017018,13,1,17,18,13220,RIVERA,RIVERA,41,37,4,41,37,0,4,0,0,0,37,37,0,0,105,49,56,105,49,56,0,0,0,0,0,0, ,0,1,0,0
1301018001,13,1,18,1,13220,RIVERA,RIVERA,36,31,5,36,31,0,5,0,0,0,31,31,0,0,86,40,46,86,40,46,0,0,0,0,0,0, ,0,1,0,0
1301018002,13,1,18,2,13220,RIVERA,RIVERA,28,22,6,28,22,0,6,0,0,0,22,22,0,0,56,24,32,56,24,32,0,0,0,0,0,0, ,0,1,0,0
1301018003,13,1,18,3,13220,RIVERA,RIVERA,41,37,4,41,37,0,4,0,0,0,37,37,0,0,108,49,59,108,49,59,0,0,0,0,0,0, ,0,1,0,0
1301018004,13,1,18,4,13220,RIVERA,RIVERA,34,33,1,34,33,0,1,0,0,0,35,35,0,0,99,44,55,99,44,55,0,0,0,0,0,0, ,0,1,0,0
1301018005,13,1,18,5,13220,RIVERA,RIVERA,31,28,3,31,28,0,3,0,0,0,28,28,0,0,95,51,44,95,51,44,0,0,0,0,0,0, ,0,1,0,0
1301018006,13,1,18,6,13220,RIVERA,RIVERA,22,17,5,22,17,0,5,0,0,0,17,17,0,0,38,17,21,38,17,21,0,0,0,0,0,0, ,0,1,0,0
1301018007,13,1,18,7,13220,RIVERA,RIVERA,33,27,6,33,27,0,6,0,0,0,28,28,0,0,84,39,45,84,39,45,0,0,0,0,0,0, ,0,1,0,0
1301018008,13,1,18,8,13220,RIVERA,RIVERA,24,19,5,24,19,0,5,0,0,0,19,19,0,0,63,26,37,63,26,37,0,0,0,0,0,0, ,0,1,0,0
1301018009,13,1,18,9,13220,RIVERA,RIVERA,31,31,0,31,31,0,0,0,0,0,31,31,0,0,95,42,53,95,42,53,0,0,0,0,0,0, ,0,1,0,0
1301018010,13,1,18,10,13220,RIVERA,RIVERA,31,29,2,31,29,0,2,0,0,0,29,29,0,0,88,42,46,88,42,46,0,0,0,0,0,0, ,0,1,0,0
1301018011,13,1,18,11,13220,RIVERA,RIVERA,29,24,5,29,24,0,5,0,0,0,27,27,0,0,90,41,49,90,41,49,0,0,0,0,0,0, ,0,1,0,0
1301018012,13,1,18,12,13220,RIVERA,RIVERA,45,38,7,45,38,0,7,0,0,0,38,38,0,0,105,46,59,105,46,59,0,0,0,0,0,0, ,0,1,0,0
1301018013,13,1,18,13,13220,RIVERA,RIVERA,21,19,2,21,19,0,2,0,0,0,19,19,0,0,53,25,28,53,25,28,0,0,0,0,0,0, ,0,1,0,0
1301018014,13,1,18,14,13220,RIVERA,RIVERA,11,11,0,11,11,0,0,0,0,0,11,11,0,0,42,23,19,42,23,19,0,0,0,0,0,0, ,0,1,0,0
1301018015,13,1,18,15,13220,RIVERA,RIVERA,53,48,5,53,48,0,5,0,0,0,49,49,0,0,154,74,80,154,74,80,0,0,0,0,0,0, ,0,1,0,0
1301018016,13,1,18,16,13220,RIVERA,RIVERA,43,41,2,43,41,0,2,0,0,0,43,43,0,0,131,61,70,131,61,70,0,0,0,0,0,0, ,0,1,0,0
1301018017,13,1,18,17,13220,RIVERA,RIVERA,44,39,5,44,39,0,5,0,0,0,40,40,0,0,132,68,64,132,68,64,0,0,0,0,0,0, ,0,1,0,0
1301018018,13,1,18,18,13220,RIVERA,RIVERA,38,34,4,38,34,0,4,0,0,0,34,34,0,0,99,46,53,99,46,53,0,0,0,0,0,0, ,0,1,0,0
1301018019,13,1,18,19,13220,RIVERA,RIVERA,24,23,1,24,23,0,1,0,0,0,23,23,0,0,71,38,33,71,38,33,0,0,0,0,0,0, ,0,1,0,0
1301018020,13,1,18,20,13220,RIVERA,RIVERA,31,29,2,31,29,0,2,0,0,0,30,30,0,0,98,44,54,98,44,54,0,0,0,0,0,0, ,0,1,0,0
1301018401,13,1,18,401,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301018402,13,1,18,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301018403,13,1,18,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301018404,13,1,18,404,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301018405,13,1,18,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301018600,13,1,18,600,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020001,13,1,20,1,13220,RIVERA,RIVERA,21,21,0,21,21,0,0,0,0,0,22,22,0,0,53,22,31,53,22,31,0,0,0,0,0,0, ,0,1,0,0
1301020002,13,1,20,2,13220,RIVERA,RIVERA,20,18,2,20,18,0,2,0,0,0,18,18,0,0,50,21,29,50,21,29,0,0,0,0,0,0, ,0,1,0,0
1301020003,13,1,20,3,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020004,13,1,20,4,13220,RIVERA,RIVERA,19,17,2,19,17,0,2,0,0,0,17,17,0,0,60,25,35,60,25,35,0,0,0,0,0,0, ,0,1,0,0
1301020005,13,1,20,5,13220,RIVERA,RIVERA,22,19,3,22,19,0,3,0,0,0,21,21,0,0,46,23,23,46,23,23,0,0,0,0,0,0, ,0,1,0,0
1301020006,13,1,20,6,13220,RIVERA,RIVERA,27,22,5,27,22,0,5,0,0,0,22,22,0,0,62,27,35,62,27,35,0,0,0,0,0,0, ,0,1,0,0
1301020007,13,1,20,7,13220,RIVERA,RIVERA,21,16,5,21,16,0,5,0,0,0,16,16,0,0,31,15,16,31,15,16,0,0,0,0,0,0, ,0,1,0,0
1301020008,13,1,20,8,13220,RIVERA,RIVERA,102,82,20,102,82,0,20,0,0,0,83,83,0,0,204,88,116,204,88,116,0,0,0,0,0,0, ,0,1,0,0
1301020009,13,1,20,9,13220,RIVERA,RIVERA,26,18,8,26,18,0,8,0,0,0,18,18,0,0,44,22,22,44,22,22,0,0,0,0,0,0, ,0,1,0,0
1301020010,13,1,20,10,13220,RIVERA,RIVERA,28,22,6,28,22,0,6,0,0,0,22,22,0,0,70,35,35,70,35,35,0,0,0,0,0,0, ,0,1,0,0
1301020011,13,1,20,11,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020401,13,1,20,401,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020402,13,1,20,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020403,13,1,20,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020404,13,1,20,404,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020405,13,1,20,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020406,13,1,20,406,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020407,13,1,20,407,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020408,13,1,20,408,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020409,13,1,20,409,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020411,13,1,20,411,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020412,13,1,20,412,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020413,13,1,20,413,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020414,13,1,20,414,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020415,13,1,20,415,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020416,13,1,20,416,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020417,13,1,20,417,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020418,13,1,20,418,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301020600,13,1,20,600,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1301020601,13,1,20,601,13220,RIVERA,RIVERA,98,94,4,98,94,0,4,0,0,0,94,94,0,0,242,112,130,242,112,130,0,0,0,0,0,0, ,0,9,0,0
1301021001,13,1,21,1,13220,RIVERA,RIVERA,27,26,1,27,26,0,1,0,0,0,26,26,0,0,82,40,42,82,40,42,0,0,0,0,0,0, ,0,1,0,0
1301021002,13,1,21,2,13220,RIVERA,RIVERA,33,30,3,33,30,0,3,0,0,0,30,30,0,0,91,45,46,91,45,46,0,0,0,0,0,0, ,0,1,0,0
1301021003,13,1,21,3,13220,RIVERA,RIVERA,29,26,3,29,26,0,3,0,0,0,26,26,0,0,75,37,38,75,37,38,0,0,0,0,0,0, ,0,1,0,0
1301021004,13,1,21,4,13220,RIVERA,RIVERA,32,28,4,32,28,0,4,0,0,0,28,28,0,0,89,47,42,89,47,42,0,0,0,0,0,0, ,0,1,0,0
1301021005,13,1,21,5,13220,RIVERA,RIVERA,30,27,3,30,27,0,3,0,0,0,27,27,0,0,85,35,50,85,35,50,0,0,0,0,0,0, ,0,1,0,0
1301021006,13,1,21,6,13220,RIVERA,RIVERA,30,25,5,30,25,0,5,0,0,0,25,25,0,0,63,28,35,63,28,35,0,0,0,0,0,0, ,0,1,0,0
1301021007,13,1,21,7,13220,RIVERA,RIVERA,32,31,1,32,31,0,1,0,0,0,31,31,0,0,82,32,50,82,32,50,0,0,0,0,0,0, ,0,1,0,0
1301021008,13,1,21,8,13220,RIVERA,RIVERA,28,24,4,28,24,0,4,0,0,0,24,24,0,0,78,36,42,78,36,42,0,0,0,0,0,0, ,0,1,0,0
1301021009,13,1,21,9,13220,RIVERA,RIVERA,26,25,1,26,25,0,1,0,0,0,26,26,0,0,71,37,34,71,37,34,0,0,0,0,0,0, ,0,1,0,0
1301021010,13,1,21,10,13220,RIVERA,RIVERA,34,31,3,34,31,0,3,0,0,0,32,32,0,0,98,44,54,98,44,54,0,0,0,0,0,0, ,0,1,0,0
1301021011,13,1,21,11,13220,RIVERA,RIVERA,31,30,1,31,30,0,1,0,0,0,30,30,0,0,84,42,42,84,42,42,0,0,0,0,0,0, ,0,1,0,0
1301021012,13,1,21,12,13220,RIVERA,RIVERA,40,35,5,40,35,0,5,0,0,0,35,35,0,0,83,38,45,83,38,45,0,0,0,0,0,0, ,0,1,0,0
1301021013,13,1,21,13,13220,RIVERA,RIVERA,36,35,1,36,35,0,1,0,0,0,35,35,0,0,90,43,47,90,43,47,0,0,0,0,0,0, ,0,1,0,0
1301021014,13,1,21,14,13220,RIVERA,RIVERA,31,28,3,31,28,0,3,0,0,0,28,28,0,0,69,34,35,69,34,35,0,0,0,0,0,0, ,0,1,0,0
1301021015,13,1,21,15,13220,RIVERA,RIVERA,23,23,0,23,23,0,0,0,0,0,23,23,0,0,65,33,32,65,33,32,0,0,0,0,0,0, ,0,1,0,0
1301021016,13,1,21,16,13220,RIVERA,RIVERA,31,27,4,31,27,0,4,0,0,0,30,30,0,0,70,30,40,70,30,40,0,0,0,0,0,0, ,0,1,0,0
1301021017,13,1,21,17,13220,RIVERA,RIVERA,33,30,3,33,30,0,3,0,0,0,30,30,0,0,77,31,46,77,31,46,0,0,0,0,0,0, ,0,1,0,0
1301021018,13,1,21,18,13220,RIVERA,RIVERA,40,35,5,40,35,0,5,0,0,0,35,35,0,0,72,25,47,72,25,47,0,0,0,0,0,0, ,0,1,0,0
1301021019,13,1,21,19,13220,RIVERA,RIVERA,31,31,0,31,31,0,0,0,0,0,31,31,0,0,71,28,43,71,28,43,0,0,0,0,0,0, ,0,1,0,0
1301021020,13,1,21,20,13220,RIVERA,RIVERA,33,31,2,33,31,0,2,0,0,0,31,31,0,0,87,37,50,87,37,50,0,0,0,0,0,0, ,0,1,0,0
1301101001,13,1,101,1,13220,RIVERA,RIVERA,50,44,6,50,44,0,6,0,0,0,46,46,0,0,153,79,74,153,79,74,0,0,0,0,0,0, ,0,1,0,0
1301101002,13,1,101,2,13220,RIVERA,RIVERA,36,36,0,36,36,0,0,0,0,0,37,37,0,0,113,59,54,113,59,54,0,0,0,0,0,0, ,0,1,0,0
1301101003,13,1,101,3,13220,RIVERA,RIVERA,18,18,0,18,18,0,0,0,0,0,18,18,0,0,50,21,29,50,21,29,0,0,0,0,0,0, ,0,1,0,0
1301101004,13,1,101,4,13220,RIVERA,RIVERA,20,20,0,20,20,0,0,0,0,0,20,20,0,0,67,32,35,67,32,35,0,0,0,0,0,0, ,0,1,0,0
1301101005,13,1,101,5,13220,RIVERA,RIVERA,9,9,0,9,9,0,0,0,0,0,9,9,0,0,23,11,12,23,11,12,0,0,0,0,0,0, ,0,1,0,0
1301101007,13,1,101,7,13220,RIVERA,RIVERA,14,14,0,14,14,0,0,0,0,0,14,14,0,0,49,20,29,49,20,29,0,0,0,0,0,0, ,0,1,0,0
1301101008,13,1,101,8,13220,RIVERA,RIVERA,24,22,2,24,22,0,2,0,0,0,22,22,0,0,77,34,43,77,34,43,0,0,0,0,0,0, ,0,1,0,0
1301101009,13,1,101,9,13220,RIVERA,RIVERA,22,21,1,22,21,0,1,0,0,0,21,21,0,0,57,29,28,57,29,28,0,0,0,0,0,0, ,0,1,0,0
1301101010,13,1,101,10,13220,RIVERA,RIVERA,30,27,3,30,27,0,3,0,0,0,27,27,0,0,93,42,51,93,42,51,0,0,0,0,0,0, ,0,1,0,0
1301101011,13,1,101,11,13220,RIVERA,RIVERA,23,20,3,23,20,0,3,0,0,0,20,20,0,0,45,21,24,45,21,24,0,0,0,0,0,0, ,0,1,0,0
1301101012,13,1,101,12,13220,RIVERA,RIVERA,31,31,0,31,31,0,0,0,0,0,31,31,0,0,94,44,50,94,44,50,0,0,0,0,0,0, ,0,1,0,0
1301101013,13,1,101,13,13220,RIVERA,RIVERA,20,20,0,20,20,0,0,0,0,0,20,20,0,0,49,25,24,49,25,24,0,0,0,0,0,0, ,0,1,0,0
1301101023,13,1,101,23,13220,RIVERA,RIVERA,18,17,1,18,17,0,1,0,0,0,20,20,0,0,65,31,34,65,31,34,0,0,0,0,0,0, ,0,1,0,0
1301101024,13,1,101,24,13220,RIVERA,RIVERA,34,29,5,34,29,0,5,0,0,0,29,29,0,0,93,38,55,93,38,55,0,0,0,0,0,0, ,0,1,0,0
1301101401,13,1,101,401,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301101402,13,1,101,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301101403,13,1,101,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1301101405,13,1,101,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
